{'weight': 72.0, 'image': ['/cropsImages/B/B01/AIF010/C43/C43_B01_003_211216171300.jpg', '/cropsImages/B/B01/AIF010/C43/C43_B01_003_211217161300.jpg', '/cropsImages/B/B01/AIF010/C43/C43_B01_003_211218171300.jpg', '/cropsImages/B/B01/AIF010/C43/C43_B01_003_211219171300.jpg', '/cropsImages/B/B01/AIF010/C43/C43_B01_003_211220171300.jpg', '/cropsImages/B/B01/AIF010/C43/C43_B01_003_211221171300.jpg', '/cropsImages/B/B01/AIF010/C43/C43_B01_003_211222171300.jpg', '/cropsImages/B/B01/AIF010/C43/C43_B01_003_211223171300.jpg', '/cropsImages/B/B01/AIF010/C43/C43_B01_003_211224171300.jpg', '/cropsImages/B/B01/AIF010/C43/C43_B01_003_211225171300.jpg'], 'env': [28.5, 11.0, 6.5, 5.5]}
{'weight': 35.0, 'image': ['/cropsImages/B/B01/AIF015/C61/C61_B01_001_211212164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_001_211213164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_001_211214164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_001_211215164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_001_211216164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_001_211217164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_001_211218164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_001_211219164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_001_211220164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_001_211221164041.jpg'], 'env': [29.5, 5.0, 12.0, 9.0]}
{'weight': 22.0, 'image': ['/cropsImages/B/B01/AIF014/C58/C58_B01_001_211121164050.jpg', '/cropsImages/B/B01/AIF014/C58/C58_B01_001_211122164050.jpg', '/cropsImages/B/B01/AIF014/C58/C58_B01_001_211123164050.jpg', '/cropsImages/B/B01/AIF014/C58/C58_B01_001_211124164050.jpg', '/cropsImages/B/B01/AIF014/C58/C58_B01_001_211125164050.jpg', '/cropsImages/B/B01/AIF014/C58/C58_B01_001_211126164050.jpg', '/cropsImages/B/B01/AIF014/C58/C58_B01_001_211127164050.jpg', '/cropsImages/B/B01/AIF014/C58/C58_B01_001_211128164050.jpg', '/cropsImages/B/B01/AIF014/C58/C58_B01_001_211129164050.jpg', '/cropsImages/B/B01/AIF014/C58/C58_B01_001_211130164050.jpg'], 'env': [31.5, 5.0, 12.0, 9.0]}
{'weight': 33.0, 'image': ['/cropsImages/B/B02/AIF005/C25/C25_B02_003_211129171243.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211130171243.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211201161243.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211202161243.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211203171243.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211204171243.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211205161243.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211206161243.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211207171243.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211208171243.jpg'], 'env': [27.4, 16.0, 12.3, 9.0]}
{'weight': 8.0, 'image': ['/cropsImages/B/B02/AIF005/C22/C22_B02_004_210920173156.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_004_210921163156.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_004_210922173156.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_004_210923173156.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_004_210924173156.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_004_210925173156.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_004_210926173156.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_004_210927173156.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_004_210928173156.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_004_210929173156.jpg'], 'env': [21.8, 6.0, 9.7, 7.6]}
{'weight': 27.0, 'image': ['/cropsImages/B/B01/AIF012/C37/C37_B01_002_211207172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_002_211208172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_002_211209172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_002_211210172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_002_211211172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_002_211212172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_002_211213172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_002_211214172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_002_211215172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_002_211216172535.jpg'], 'env': [20.5, 5.0, 11.9, 9.7]}
{'weight': 60.0, 'image': ['/cropsImages/B/B01/AIF010/C42/C42_B01_002_211223171341.jpg', '/cropsImages/B/B01/AIF010/C42/C42_B01_002_211224171341.jpg', '/cropsImages/B/B01/AIF010/C42/C42_B01_002_211225161341.jpg', '/cropsImages/B/B01/AIF010/C42/C42_B01_002_211226171341.jpg', '/cropsImages/B/B01/AIF010/C42/C42_B01_002_211227171341.jpg', '/cropsImages/B/B01/AIF010/C42/C42_B01_002_211228171341.jpg', '/cropsImages/B/B01/AIF010/C42/C42_B01_002_211229161341.jpg', '/cropsImages/B/B01/AIF010/C42/C42_B01_002_211230171341.jpg', '/cropsImages/B/B01/AIF010/C42/C42_B01_002_211231171341.jpg', '/cropsImages/B/B01/AIF010/C42/C42_B01_002_220101161341.jpg'], 'env': [30.0, 6.0, nan, nan]}
{'weight': 17.0, 'image': ['/cropsImages/B/B02/AIF005/C22/C22_B02_005_211122162023.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211123172023.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211124172023.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211125172023.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211126172023.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211127172023.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211128172023.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211129171948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211130171948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211201171948.jpg'], 'env': [32.2, 14.0, 13.7, 10.7]}
{'weight': 12.0, 'image': ['/cropsImages/B/B01/AIF014/C59/C59_B01_002_211212164229.jpg', '/cropsImages/B/B01/AIF014/C59/C59_B01_002_211213164229.jpg', '/cropsImages/B/B01/AIF014/C59/C59_B01_002_211214164229.jpg', '/cropsImages/B/B01/AIF014/C59/C59_B01_002_211215164229.jpg', '/cropsImages/B/B01/AIF014/C59/C59_B01_002_211216164229.jpg', '/cropsImages/B/B01/AIF014/C59/C59_B01_002_211217164229.jpg', '/cropsImages/B/B01/AIF014/C59/C59_B01_002_211218164229.jpg', '/cropsImages/B/B01/AIF014/C59/C59_B01_002_211219164229.jpg', '/cropsImages/B/B01/AIF014/C59/C59_B01_002_211220144229.jpg', '/cropsImages/B/B01/AIF014/C59/C59_B01_002_211221154229.jpg'], 'env': [22.0, 7.0, 11.5, 8.5]}
{'weight': 18.0, 'image': ['/cropsImages/B/B01/AIF004/C21/C21_B01_002_211122164652.jpg', '/cropsImages/B/B01/AIF004/C21/C21_B01_002_211123164652.jpg', '/cropsImages/B/B01/AIF004/C21/C21_B01_002_211124164652.jpg', '/cropsImages/B/B01/AIF004/C21/C21_B01_002_211125164652.jpg', '/cropsImages/B/B01/AIF004/C21/C21_B01_002_211126164652.jpg', '/cropsImages/B/B01/AIF004/C21/C21_B01_002_211127164652.jpg', '/cropsImages/B/B01/AIF004/C21/C21_B01_002_211128154652.jpg', '/cropsImages/B/B01/AIF004/C21/C21_B01_002_211129164652.jpg', '/cropsImages/B/B01/AIF004/C21/C21_B01_002_211130164652.jpg', '/cropsImages/B/B01/AIF004/C21/C21_B01_002_211201164652.jpg'], 'env': [37.8, 7.0, 8.4, 7.4]}
{'weight': 31.0, 'image': ['/cropsImages/B/B01/AIF010/C40/C40_B01_003_211209171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_003_211210171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_003_211211171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_003_211212171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_003_211213171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_003_211214171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_003_211215171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_003_211216171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_003_211217161034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_003_211218171034.jpg'], 'env': [29.0, 12.0, 7.0, 6.0]}
{'weight': 36.0, 'image': ['/cropsImages/B/B01/AIF015/C61/C61_B01_003_211205164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211206164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211207164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211208164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211209144041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211210164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211211164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211212164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211213164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211214164041.jpg'], 'env': [30.0, 11.0, 8.0, 8.0]}
{'weight': 11.0, 'image': ['/cropsImages/B/B02/AIF005/C25/C25_B02_003_211025171957.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211026161957.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211027171957.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211028171957.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211029171957.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211030171957.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211031171957.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211101171957.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211102161957.jpg', '/cropsImages/B/B02/AIF005/C25/C25_B02_003_211103171957.jpg'], 'env': [29.0, 19.0, 13.1, 9.1]}
{'weight': 36.0, 'image': ['/cropsImages/B/B01/AIF012/C37/C37_B01_004_220102172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_004_220103172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_004_220104172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_004_220105172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_004_220106172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_004_220107132535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_004_220110172535.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_004_220111165145.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_004_220112165145.jpg', '/cropsImages/B/B01/AIF012/C37/C37_B01_004_220113165145.jpg'], 'env': [25.8, 11.0, 12.9, 9.5]}
{'weight': 6.5, 'image': ['/cropsImages/B/B01/AIF014/C56/C56_B01_003_211128165721.jpg', '/cropsImages/B/B01/AIF014/C56/C56_B01_003_211129165406.jpg', '/cropsImages/B/B01/AIF014/C56/C56_B01_003_211130165406.jpg', '/cropsImages/B/B01/AIF014/C56/C56_B01_003_211201165406.jpg', '/cropsImages/B/B01/AIF014/C56/C56_B01_003_211202165406.jpg', '/cropsImages/B/B01/AIF014/C56/C56_B01_003_211203165406.jpg', '/cropsImages/B/B01/AIF014/C56/C56_B01_003_211204165406.jpg', '/cropsImages/B/B01/AIF014/C56/C56_B01_003_211205165406.jpg', '/cropsImages/B/B01/AIF014/C56/C56_B01_003_211206165406.jpg', '/cropsImages/B/B01/AIF014/C56/C56_B01_003_211207165406.jpg'], 'env': [24.0, 7.0, 11.0, 9.5]}
{'weight': 11.4, 'image': ['/cropsImages/B/B01/AIF006/C06/C06_B01_25_32_004_211227152821.jpg', '/cropsImages/B/B01/AIF006/C06/C06_B01_25_32_004_211228172821.jpg', '/cropsImages/B/B01/AIF006/C06/C06_B01_25_32_004_211229172821.jpg', '/cropsImages/B/B01/AIF006/C06/C06_B01_25_32_004_211230182821.jpg', '/cropsImages/B/B01/AIF006/C06/C06_B01_25_32_004_211231172821.jpg', '/cropsImages/B/B01/AIF006/C06/C06_B01_25_32_004_220101142821.jpg', '/cropsImages/B/B01/AIF006/C06/C06_B01_25_32_004_220102142821.jpg', '/cropsImages/B/B01/AIF006/C06/C06_B01_25_32_004_220103172821.jpg', '/cropsImages/B/B01/AIF006/C06/C06_B01_25_32_004_220104072821.jpg', '/cropsImages/B/B01/AIF006/C06/C06_B01_25_32_004_220105102821.jpg'], 'env': [23.0, 10.0, 8.5, 11.0]}
{'weight': 12.0, 'image': ['/cropsImages/B/B01/AIF004/C19/C19_B01_009_220101163322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_220102163322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_220103163322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_220104143322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_220105163322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_220106153322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_220107163322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_220110173322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_220111173322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_220112173322.jpg'], 'env': [25.3, 14.0, 9.6, 7.3]}
{'weight': 8.0, 'image': ['/cropsImages/B/B02/AIF005/C23/C23_B02_001_211030172013.jpg', '/cropsImages/B/B02/AIF005/C23/C23_B02_001_211031172013.jpg', '/cropsImages/B/B02/AIF005/C23/C23_B02_001_211101172013.jpg', '/cropsImages/B/B02/AIF005/C23/C23_B02_001_211102162013.jpg', '/cropsImages/B/B02/AIF005/C23/C23_B02_001_211103102013.jpg', '/cropsImages/B/B02/AIF005/C23/C23_B02_001_211104162013.jpg', '/cropsImages/B/B02/AIF005/C23/C23_B02_001_211114142013.jpg', '/cropsImages/B/B02/AIF005/C23/C23_B02_001_211115165832.jpg', '/cropsImages/B/B02/AIF005/C23/C23_B02_001_211116165832.jpg', '/cropsImages/B/B02/AIF005/C23/C23_B02_001_211117165832.jpg'], 'env': [30.7, 14.0, 11.1, 8.3]}
{'weight': 69.0, 'image': ['/cropsImages/B/B01/AIF015/C70/C70_B01_001_211121172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_001_211122172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_001_211123172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_001_211124172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_001_211125172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_001_211126172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_001_211127172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_001_211128172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_001_211129172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_001_211130172038.jpg'], 'env': [29.0, 8.0, 135.0, 10.5]}
{'weight': 21.0, 'image': ['/cropsImages/B/B02/AIF005/C22/C22_B02_005_211129171948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211130171948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211201171948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211202161948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211203161948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211204161948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211205161948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211206151948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211207171948.jpg', '/cropsImages/B/B02/AIF005/C22/C22_B02_005_211208171948.jpg'], 'env': [33.2, 8.0, 14.0, 10.7]}
{'weight': 15.0, 'image': ['/cropsImages/B/B01/AIF006/C04/C04_B01_09_16_002_211212142254.jpg', '/cropsImages/B/B01/AIF006/C04/C04_B01_09_16_002_211213172254.jpg', '/cropsImages/B/B01/AIF006/C04/C04_B01_09_16_002_211214172254.jpg', '/cropsImages/B/B01/AIF006/C04/C04_B01_09_16_002_211215172254.jpg', '/cropsImages/B/B01/AIF006/C04/C04_B01_09_16_002_211216172254.jpg', '/cropsImages/B/B01/AIF006/C04/C04_B01_09_16_002_211217172254.jpg', '/cropsImages/B/B01/AIF006/C04/C04_B01_09_16_002_211218142254.jpg', '/cropsImages/B/B01/AIF006/C04/C04_B01_09_16_002_211219142254.jpg', '/cropsImages/B/B01/AIF006/C04/C04_B01_09_16_002_211220162254.jpg', '/cropsImages/B/B01/AIF006/C04/C04_B01_09_16_002_211229172254.jpg'], 'env': [28.0, 9.0, 8.0, 8.5]}
{'weight': 36.0, 'image': ['/cropsImages/B/B01/AIF015/C63/C63_B01_002_211128163113.jpg', '/cropsImages/B/B01/AIF015/C63/C63_B01_002_211129163113.jpg', '/cropsImages/B/B01/AIF015/C63/C63_B01_002_211130173113.jpg', '/cropsImages/B/B01/AIF015/C63/C63_B01_002_211201163113.jpg', '/cropsImages/B/B01/AIF015/C63/C63_B01_002_211202163113.jpg', '/cropsImages/B/B01/AIF015/C63/C63_B01_002_211203163113.jpg', '/cropsImages/B/B01/AIF015/C63/C63_B01_002_211204163113.jpg', '/cropsImages/B/B01/AIF015/C63/C63_B01_002_211205163113.jpg', '/cropsImages/B/B01/AIF015/C63/C63_B01_002_211206173113.jpg', '/cropsImages/B/B01/AIF015/C63/C63_B01_002_211207173113.jpg'], 'env': [26.0, 8.0, 11.5, 8.5]}
{'weight': 6.0, 'image': ['/cropsImages/B/B01/AIF014/C67/C67_B01_003_211113121853.jpg', '/cropsImages/B/B01/AIF014/C67/C67_B01_003_211114171853.jpg', '/cropsImages/B/B01/AIF014/C67/C67_B01_003_211115171853.jpg', '/cropsImages/B/B01/AIF014/C67/C67_B01_003_211116171853.jpg', '/cropsImages/B/B01/AIF014/C67/C67_B01_003_211117171853.jpg', '/cropsImages/B/B01/AIF014/C67/C67_B01_003_211118171853.jpg', '/cropsImages/B/B01/AIF014/C67/C67_B01_003_211119171853.jpg', '/cropsImages/B/B01/AIF014/C67/C67_B01_003_211121171853.jpg', '/cropsImages/B/B01/AIF014/C67/C67_B01_003_211122171853.jpg', '/cropsImages/B/B01/AIF014/C67/C67_B01_003_211123171853.jpg'], 'env': [14.0, 3.0, 7.0, 5.5]}
{'weight': 36.0, 'image': ['/cropsImages/B/B01/AIF010/C40/C40_B01_001_211118171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_001_211119171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_001_211120171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_001_211121171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_001_211122171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_001_211123171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_001_211124161034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_001_211125171034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_001_211126161034.jpg', '/cropsImages/B/B01/AIF010/C40/C40_B01_001_211127171034.jpg'], 'env': [30.0, 12.0, 13.0, 11.0]}
{'weight': 19.0, 'image': ['/cropsImages/B/B01/AIF010/C44/C44_B01_002_211216164203.jpg', '/cropsImages/B/B01/AIF010/C44/C44_B01_002_211217164203.jpg', '/cropsImages/B/B01/AIF010/C44/C44_B01_002_211218164203.jpg', '/cropsImages/B/B01/AIF010/C44/C44_B01_002_211219164203.jpg', '/cropsImages/B/B01/AIF010/C44/C44_B01_002_211220164203.jpg', '/cropsImages/B/B01/AIF010/C44/C44_B01_002_211221164203.jpg', '/cropsImages/B/B01/AIF010/C44/C44_B01_002_211222164203.jpg', '/cropsImages/B/B01/AIF010/C44/C44_B01_002_211223164203.jpg', '/cropsImages/B/B01/AIF010/C44/C44_B01_002_211224164203.jpg', '/cropsImages/B/B01/AIF010/C44/C44_B01_002_211225164203.jpg'], 'env': [30.0, 16.0, 5.5, 4.5]}
{'weight': 3.0, 'image': ['/cropsImages/B/B01/AIF013/C53/C53_B01_001_211107171010.jpg', '/cropsImages/B/B01/AIF013/C53/C53_B01_001_211108171010.jpg', '/cropsImages/B/B01/AIF013/C53/C53_B01_001_211109171010.jpg', '/cropsImages/B/B01/AIF013/C53/C53_B01_001_211110171010.jpg', '/cropsImages/B/B01/AIF013/C53/C53_B01_001_211111171010.jpg', '/cropsImages/B/B01/AIF013/C53/C53_B01_001_211112171010.jpg', '/cropsImages/B/B01/AIF013/C53/C53_B01_001_211113171010.jpg', '/cropsImages/B/B01/AIF013/C53/C53_B01_001_211114171010.jpg', '/cropsImages/B/B01/AIF013/C53/C53_B01_001_211115171010.jpg', '/cropsImages/B/B01/AIF013/C53/C53_B01_001_211116171010.jpg'], 'env': [26.5, 7.0, 11.5, 10.0]}
{'weight': 10.0, 'image': ['/cropsImages/B/B01/AIF004/C19/C19_B01_009_211025173322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_211026173322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_211027173322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_211028163322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_211029173322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_211030163322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_211031163322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_211101163322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_211102173322.jpg', '/cropsImages/B/B01/AIF004/C19/C19_B01_009_211103173322.jpg'], 'env': [30.0, 6.0, 10.5, 9.1]}
{'weight': 19.0, 'image': ['/cropsImages/B/B01/AIF012/C36/C36_B01_005_211207170038.jpg', '/cropsImages/B/B01/AIF012/C36/C36_B01_005_211208170038.jpg', '/cropsImages/B/B01/AIF012/C36/C36_B01_005_211209170038.jpg', '/cropsImages/B/B01/AIF012/C36/C36_B01_005_211210170038.jpg', '/cropsImages/B/B01/AIF012/C36/C36_B01_005_211211170038.jpg', '/cropsImages/B/B01/AIF012/C36/C36_B01_005_211212170038.jpg', '/cropsImages/B/B01/AIF012/C36/C36_B01_005_211213170038.jpg', '/cropsImages/B/B01/AIF012/C36/C36_B01_005_211214170038.jpg', '/cropsImages/B/B01/AIF012/C36/C36_B01_005_211215170038.jpg', '/cropsImages/B/B01/AIF012/C36/C36_B01_005_211216170038.jpg'], 'env': [22.5, 5.0, 11.1, 7.0]}
{'weight': 51.0, 'image': ['/cropsImages/B/B01/AIF010/C45/C45_B01_001_211216163916.jpg', '/cropsImages/B/B01/AIF010/C45/C45_B01_001_211217153916.jpg', '/cropsImages/B/B01/AIF010/C45/C45_B01_001_211218163916.jpg', '/cropsImages/B/B01/AIF010/C45/C45_B01_001_211219163916.jpg', '/cropsImages/B/B01/AIF010/C45/C45_B01_001_211220133916.jpg', '/cropsImages/B/B01/AIF010/C45/C45_B01_001_211221133916.jpg', '/cropsImages/B/B01/AIF010/C45/C45_B01_001_211222163916.jpg', '/cropsImages/B/B01/AIF010/C45/C45_B01_001_211223163916.jpg', '/cropsImages/B/B01/AIF010/C45/C45_B01_001_211224163916.jpg', '/cropsImages/B/B01/AIF010/C45/C45_B01_001_211225163916.jpg'], 'env': [27.5, 10.0, 6.0, 5.0]}
{'weight': 65.0, 'image': ['/cropsImages/B/B01/AIF015/C70/C70_B01_002_211205172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_002_211206172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_002_211207172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_002_211208172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_002_211209172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_002_211210172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_002_211211172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_002_211212172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_002_211213172038.jpg', '/cropsImages/B/B01/AIF015/C70/C70_B01_002_211214172038.jpg'], 'env': [33.0, 12.0, 14.5, 11.0]}
{'weight': 45.0, 'image': ['/cropsImages/B/B01/AIF010/C41/C41_B01_001_211202164513.jpg', '/cropsImages/B/B01/AIF010/C41/C41_B01_001_211203164513.jpg', '/cropsImages/B/B01/AIF010/C41/C41_B01_001_211204164513.jpg', '/cropsImages/B/B01/AIF010/C41/C41_B01_001_211205154513.jpg', '/cropsImages/B/B01/AIF010/C41/C41_B01_001_211206164513.jpg', '/cropsImages/B/B01/AIF010/C41/C41_B01_001_211207164513.jpg', '/cropsImages/B/B01/AIF010/C41/C41_B01_001_211208164513.jpg', '/cropsImages/B/B01/AIF010/C41/C41_B01_001_211209164513.jpg', '/cropsImages/B/B01/AIF010/C41/C41_B01_001_211210164513.jpg', '/cropsImages/B/B01/AIF010/C41/C41_B01_001_211211164513.jpg'], 'env': [32.0, 12.0, 8.0, 6.3]}
{'weight': 33.0, 'image': ['/cropsImages/B/B01/AIF015/C61/C61_B01_003_211128164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211129164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211130154041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211201164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211202104041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211203164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211204164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211205164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211206164041.jpg', '/cropsImages/B/B01/AIF015/C61/C61_B01_003_211207164041.jpg'], 'env': [361.0, 10.0, 10.5, 8.0]}
